PCRQPLX_A_e1_comp_pres1,PCRQPLX_A_e1_comp_pres2,PCRQPLX_A_e1_comp_temp,PCRQPLX_A_e1_current,PCRQPLX_A_e1_speed,PCRQPLX_A_e2_comp_pres1,PCRQPLX_A_e2_comp_pres2,PCRQPLX_A_e2_comp_temp,PCRQPLX_A_e2_current,PCRQPLX_A_e2_speed,PCRQPLX_A_e3_comp_pres1,PCRQPLX_A_e3_comp_pres2,PCRQPLX_A_e3_comp_temp,PCRQPLX_A_e3_current,PCRQPLX_A_e3_speed,PCRQPLX_A_e4_comp_pres1,PCRQPLX_A_e4_comp_pres2,PCRQPLX_A_e4_comp_temp,PCRQPLX_A_e4_current,PCRQPLX_A_e4_speed,PCRQPLX_A_e5_comp_pres1,PCRQPLX_A_e5_comp_pres2,PCRQPLX_A_e5_comp_temp,PCRQPLX_A_e5_current,PCRQPLX_A_e5_speed,PCRQPLX_A_e1z1_temp,PCRQPLX_A_e1z2_temp,PCRQPLX_A_e1z3_temp,PCRQPLX_A_e2z1_temp,PCRQPLX_A_e2z2_temp,PCRQPLX_A_e2z3_temp,PCRQPLX_A_e3z1_temp,PCRQPLX_A_e3z2_temp,PCRQPLX_A_e3z3_temp,PCRQPLX_A_e4z1_temp,PCRQPLX_A_e4z2_temp,PCRQPLX_A_e4z3_temp,order_id,start_time,PCRQPLX_A_takeaway_speed,Status
164.211,87.674,84.6,142.937,9.003,116.382,55.36,91.6,365.26,17.191,96.246,37.746,-200,239.314,17.188,143.968,37.815,83.9,222.025,18.776,-97,0,97.9,10.363,51.975,90,85,85,80,70,72,80,70,70,75,70,7.2,WO_QEX_11082022_0010,11-08-2022 19:37,38.711,Stable Time Period
163.944,87.967,84.6,142.879,8.996,115.18,58.565,91.6,365.408,17.192,98.596,36.427,-200,238.752,17.191,144.155,34.477,83.8,222.196,18.795,-97,0,97.9,10.589,51.975,90,85,85,80,70,72,80,70,70,75,70,7.2,WO_QEX_11082022_0010,11-08-2022 19:37,38.707,Stable Time Period
164.184,91.279,84.6,143.492,8.98,114.192,55.333,91.6,365.529,17.193,96.62,35.646,-200,238.613,17.197,143.114,28.815,83.9,218.508,18.807,-97,0,97.9,10.597,51.975,90,85,85,80,70,72,80,70,70,75,70,7.2,WO_QEX_11082022_0010,11-08-2022 19:37,38.688,Stable Time Period
164.932,92.187,84.6,143.375,9.007,113.257,54.773,91.6,366.511,17.192,95.258,40.519,-200,239.104,17.191,144.663,39.764,83.9,222.498,18.777,-97,0,97.9,10.426,51.975,90,85,85,80,70,71,80,70,69,75,70,7.2,WO_QEX_11082022_0010,11-08-2022 19:37,38.686,Stable Time Period
164.318,88.982,84.6,143.254,8.989,114.406,53.811,91.6,366.927,17.191,98.863,38.662,-200,238.598,17.192,144.716,39.016,83.9,222.979,18.802,-97,0,97.9,10.25,51.975,90,85,85,81,70,71,80,70,69,75,70,7.2,WO_QEX_11082022_0010,11-08-2022 19:37,38.683,Stable Time Period
164.078,87.38,84.6,142.798,8.995,116.622,53.945,91.6,365.378,17.192,98.302,36.858,-200,239.337,17.196,143.968,31.405,83.8,220.119,18.821,-97,0,97.9,10.182,51.975,90,85,85,81,70,71,80,70,69,75,70,7.2,WO_QEX_11082022_0010,11-08-2022 19:37,38.682,Stable Time Period
163.543,86.312,84.6,142.462,8.985,114.779,56.615,91.6,364.473,17.191,96.166,37.881,-200,238.812,17.19,143.995,42.942,83.8,222.533,18.776,-97,0,97.9,10.353,51.975,90,84,85,81,70,71,80,70,69,75,70,7.2,WO_QEX_11082022_0010,11-08-2022 19:37,38.611,Stable Time Period
163.944,88.154,84.6,142.769,8.997,113.658,56.001,91.6,365.159,17.192,95.899,38.85,-200,239.159,17.188,144.663,37.361,83.9,221.385,18.816,-97,0,97.9,10.461,51.975,90,84,85,81,70,71,80,70,70,75,70,7.3,WO_QEX_11082022_0010,11-08-2022 19:37,38.621,Stable Time Period
164.131,90.104,84.6,143.252,8.984,113.257,54.986,91.6,366.476,17.192,98.97,36.319,-200,238.947,17.187,143.595,35.385,83.9,221.975,18.802,-97,0,97.9,10.529,51.975,90,84,85,80,70,71,80,70,70,75,70,7.3,WO_QEX_11082022_0010,11-08-2022 19:37,38.617,Stable Time Period
164.318,88.769,84.6,142.563,9.019,115.26,54.132,91.6,367.257,17.191,97.555,36.885,-200,238.432,17.198,144.663,44.331,83.9,223.394,18.792,-97,0,97.9,10.491,51.975,90,84,85,79,70,71,80,70,70,75,70,7.3,WO_QEX_11082022_0010,11-08-2022 19:37,38.619,Stable Time Period
164.264,88.234,84.6,143.018,9.015,115.955,56.669,91.6,366.446,17.191,95.845,38.473,-200,239.696,17.188,144.77,44.037,83.9,223.146,18.796,-97,0,97.9,10.345,51.975,90,84,85,79,70,71,80,70,70,75,70,7.3,WO_QEX_11082022_0010,11-08-2022 19:37,38.557,Stable Time Period
163.944,87.807,84.6,143.079,9.01,114.673,56.829,91.6,366.152,17.191,96.593,38.338,-200,238.509,17.191,143.675,31.432,83.9,220.211,18.804,-97,0,97.9,10.223,51.975,90,84,86,78,70,71,80,70,70,75,70,7.3,WO_QEX_11082022_0010,11-08-2022 19:37,38.552,Stable Time Period
163.677,87.647,84.6,143.326,8.993,113.631,55.734,91.6,365.635,17.192,98.569,37.073,-200,239.505,17.195,142.74,35.144,83.9,220.061,18.769,-97,0,97.9,10.299,51.975,90,84,86,77,70,71,80,70,70,74,70,7.3,WO_QEX_11082022_0010,11-08-2022 19:37,38.551,Stable Time Period
163.624,85.858,84.6,143.109,8.999,113.631,55.093,91.6,366.283,17.192,97.047,35.565,-200,238.956,17.192,144.663,36.506,83.9,221.927,18.789,-97,0,97.9,10.522,51.975,90,84,86,77,70,71,80,70,70,74,70,7.3,WO_QEX_11082022_0010,11-08-2022 19:37,38.556,Stable Time Period
163.784,88.501,84.6,143.156,8.985,116.008,53.704,91.6,366.096,17.192,95.445,38.392,-200,239.432,17.189,143.221,31.753,83.9,219.781,18.805,-97,0,97.9,10.585,51.975,90,84,86,76,70,71,80,70,70,74,70,7.3,WO_QEX_11082022_0010,11-08-2022 19:37,38.555,Stable Time Period
163.997,88.501,84.6,143.429,8.998,115.981,55.173,91.6,365.32,17.192,98.409,37.262,-200,238.786,17.187,143.888,37.868,83.9,220.718,18.778,-97,0,97.9,10.567,51.975,90,84,85,76,70,71,80,70,70,75,70,7.3,WO_QEX_11082022_0010,11-08-2022 19:37,38.642,Stable Time Period
164.264,91.866,84.6,143.482,9.002,114.646,57.336,91.6,366.382,17.192,98.543,36.75,-200,238.081,17.196,144.262,35.571,83.9,220.857,18.808,-97,0,97.9,10.318,51.975,90,84,85,77,70,71,80,70,70,75,70,7.3,WO_QEX_11082022_0010,11-08-2022 19:37,38.644,Stable Time Period
164.612,93.896,84.6,144.271,8.99,113.658,56.909,91.6,365.95,17.192,95.845,37.288,-200,238.896,17.193,144.289,40.485,83.9,222.461,18.801,-97,0,97.9,10.227,51.975,90,84,85,77,70,71,80,70,70,75,70,7.3,WO_QEX_11082022_0010,11-08-2022 19:37,38.646,Stable Time Period
164.585,89.863,84.6,143.32,9.001,113.257,54.639,91.6,366.02,17.192,95.472,40.331,-200,238.449,17.19,143.862,34.423,83.9,220.572,18.806,-97,0,97.9,10.356,51.975,90,84,85,78,70,71,80,70,70,75,70,7.2,WO_QEX_11082022_0010,11-08-2022 19:38,38.64,Stable Time Period
164.104,88.608,84.6,143.432,8.987,116.462,54.479,91.6,365.595,17.191,98.97,37.181,-200,239.236,17.192,143.488,39.043,83.9,221.27,18.772,-97,0,97.9,10.513,51.975,90,84,85,78,70,71,80,70,69,75,69,7.1,WO_QEX_11082022_0010,11-08-2022 19:38,38.551,Stable Time Period
164.318,90.451,84.6,143.49,8.996,115.581,56.455,91.6,366.433,17.191,97.795,36.238,-200,238.26,17.197,144.609,37.708,83.9,222.617,18.794,-97,0,97.9,10.518,51.975,90,84,85,78,70,71,80,70,69,75,69,7,WO_QEX_11082022_0010,11-08-2022 19:38,38.554,Stable Time Period
164.345,90.932,84.6,143.453,8.988,114.085,55.921,91.6,366.25,17.192,95.926,37.935,-200,239.526,17.188,145.037,42.168,83.9,224.317,18.787,-97,0,97.9,10.494,51.975,90,84,85,79,70,71,80,70,69,75,69,6.9,WO_QEX_11082022_0010,11-08-2022 19:38,38.549,Stable Time Period
164.318,86.285,84.6,142.775,9,113.284,55.04,91.6,365.935,17.193,98.089,38.258,-200,238.889,17.186,145.037,39.898,83.9,223.714,18.786,-97,0,97.9,10.395,51.975,90,85,85,79,70,71,80,70,69,75,70,6.8,WO_QEX_11082022_0010,11-08-2022 19:38,38.551,Stable Time Period
164.131,91.065,84.6,143.195,8.976,114.032,55.146,91.6,367.218,17.192,98.943,37.665,-200,239.345,17.193,145.25,40.966,83.8,224.003,18.784,-97,0,97.9,10.267,51.975,90,85,85,79,70,71,80,70,70,75,70,6.7,WO_QEX_11082022_0010,11-08-2022 19:38,38.521,Stable Time Period
164.345,87.834,84.6,142.761,8.998,116.889,54.853,91.6,366.171,17.192,97.02,35.673,-200,239.138,17.196,144.503,39.123,83.9,222.831,18.797,-97,0,97.9,10.439,51.975,90,85,85,79,70,71,80,70,70,75,70,6.6,WO_QEX_11082022_0010,11-08-2022 19:38,38.517,Stable Time Period
164.158,89.142,84.6,142.953,8.993,115.554,56.962,91.6,366.579,17.191,95.472,39.819,-200,238.942,17.192,145.063,39.364,83.8,223.738,18.79,-97,0,97.9,10.604,51.975,90,85,85,79,70,70,80,70,70,75,70,6.5,WO_QEX_11082022_0010,11-08-2022 19:38,38.511,Stable Time Period
164.718,91.573,84.6,143.386,9.001,113.925,55.6,91.7,365.936,17.192,98.569,38.419,-200,239.499,17.192,143.461,32.233,83.9,219.624,18.795,-97,0,97.9,10.614,51.975,90,85,85,79,70,70,80,70,70,75,70,6.4,WO_QEX_11082022_0010,11-08-2022 19:38,38.513,Stable Time Period
164.718,92.053,84.6,143.541,9.008,113.044,55.253,91.6,365.852,17.193,98.195,36.588,-200,238.441,17.197,144.289,38.856,83.9,223.262,18.77,-97,0,97.9,10.298,51.975,90,85,85,79,70,70,80,70,70,76,70,6.4,WO_QEX_11082022_0010,11-08-2022 19:38,38.511,Stable Time Period
164.291,87.593,84.6,143.115,9.001,115.687,54.96,91.6,367.586,17.192,96.219,37.719,-200,239.569,17.191,143.915,40.405,83.8,222.575,18.791,-97,0,97.9,10.301,51.975,90,85,85,79,70,70,80,70,70,76,70,6.4,WO_QEX_11082022_0010,11-08-2022 19:38,38.687,Stable Time Period
164.158,89.944,84.6,143.185,8.998,116.542,55.04,91.6,367.202,17.192,95.792,40.196,-200,238.615,17.189,144.289,42.381,83.8,222.42,18.795,-97,0,97.9,10.616,51.975,90,85,85,79,70,70,80,70,70,76,70,6.4,WO_QEX_11082022_0010,11-08-2022 19:38,38.678,Stable Time Period
164.371,89.757,84.6,143.465,8.997,115.581,57.63,91.6,366.412,17.192,98.997,37.854,-200,238.83,17.19,144.689,43.61,83.8,224.038,18.798,-97,0,97.9,10.634,51.975,90,85,85,80,70,70,80,70,70,76,70,6.4,WO_QEX_11082022_0010,11-08-2022 19:38,38.686,Stable Time Period
164.505,89.917,84.6,143.67,9.004,114.432,56.776,91.6,365.478,17.192,98.009,36.831,-200,238.594,17.198,144.369,42.435,83.8,223.539,18.806,-97,0,97.9,10.26,51.975,90,85,85,80,70,70,80,70,70,76,70,6.4,WO_QEX_11082022_0010,11-08-2022 19:38,38.679,Stable Time Period
164.078,89.81,84.6,143.473,8.996,113.017,54.132,91.6,366.16,17.192,95.632,38.042,-200,239.307,17.191,144.316,40.005,83.9,222.314,18.797,-97,0,97.9,10.316,51.975,90,85,85,80,70,70,80,70,70,75,70,6.5,WO_QEX_11082022_0010,11-08-2022 19:38,38.693,Stable Time Period
164.264,89.81,84.6,143.452,9.007,114.192,54.212,91.6,366.717,17.192,97.341,40.008,-200,239.431,17.187,143.114,36.613,83.8,220.411,18.777,-97,0,97.9,10.534,51.975,90,85,86,80,70,70,80,70,70,75,70,6.5,WO_QEX_11082022_0010,11-08-2022 19:38,38.691,Stable Time Period
164.532,91.359,84.6,143.736,9.002,116.275,55.173,91.6,366.368,17.192,98.97,36.319,-200,238.4,17.197,144.289,36.212,83.9,221.377,18.812,-97,0,97.9,10.589,51.975,90,85,86,80,70,70,80,70,70,75,70,6.5,WO_QEX_11082022_0010,11-08-2022 19:38,38.693,Stable Time Period
164.345,91.439,84.6,143.825,8.995,115.153,57.737,91.6,366.531,17.192,96.647,36.481,-200,239.428,17.193,142.339,35.198,83.8,220.241,18.771,-97,0,97.9,10.5,51.975,90,85,86,81,70,70,80,70,69,75,70,6.5,WO_QEX_11082022_0010,11-08-2022 19:38,38.692,Stable Time Period
164.772,92.534,84.6,143.725,9.004,115.874,55.948,91.6,365.99,17.192,97.127,35.969,-200,239.252,17.193,145.037,43.984,83.9,223.426,18.8,-97,0,97.9,10.516,51.975,90,84,85,81,70,70,80,70,69,75,70,6.5,WO_QEX_11082022_0010,11-08-2022 19:38,38.776,Stable Time Period
164.986,93.015,84.6,143.959,8.996,112.937,54.132,91.6,365.731,17.192,98.543,37.692,-200,239.482,17.19,142.954,30.925,83.8,217.91,18.823,-97,0,97.9,10.307,51.975,90,84,85,81,70,70,80,70,69,75,70,6.5,WO_QEX_11082022_0010,11-08-2022 19:38,38.784,Stable Time Period
164.345,89.81,84.6,143.22,8.988,116.275,53.09,91.6,366.019,17.191,98.382,36.319,-200,238.342,17.194,143.114,35.224,83.9,220.463,18.786,-97,0,97.9,10.523,51.975,90,84,85,80,70,70,80,70,70,75,70,6.6,WO_QEX_11082022_0010,11-08-2022 19:39,38.785,Stable Time Period
164.478,92.267,84.6,143.585,8.989,115.714,53.971,91.6,364.068,17.191,95.872,37.827,-200,238.679,17.196,143.514,29.242,83.9,218.5,18.816,-97,0,97.9,10.63,51.975,90,84,85,80,70,70,80,70,70,75,70,6.6,WO_QEX_11082022_0010,11-08-2022 19:39,38.786,Stable Time Period
164.692,90.584,84.6,143.428,9.003,114.806,56.455,91.6,365.901,17.191,95.712,40.519,-200,239.184,17.188,143.862,38.376,83.9,221.322,18.785,-97,0,97.9,10.409,51.975,90,84,85,79,70,70,80,70,70,75,70,6.6,WO_QEX_11082022_0010,11-08-2022 19:39,38.787,Stable Time Period
163.944,88.769,84.6,143.249,8.991,113.471,54.96,91.6,365.698,17.193,98.97,37.342,-200,238.293,17.194,143.888,36.373,83.8,222.019,18.812,-97,0,97.9,10.255,51.975,90,84,85,79,70,70,80,70,70,75,70,6.6,WO_QEX_11082022_0010,11-08-2022 19:39,38.823,Stable Time Period
164.131,91.038,84.6,143.289,9,113.284,52.957,91.6,366.574,17.192,97.394,36.427,-200,239.488,17.196,142.419,30.043,83.8,219.193,18.786,-97,0,97.9,10.259,51.975,90,84,85,78,70,70,80,70,70,75,70,6.7,WO_QEX_11082022_0010,11-08-2022 19:39,38.826,Stable Time Period
164.718,92.614,84.6,143.738,8.997,115.981,52.129,91.6,365.859,17.192,96.139,37.558,-200,238.721,17.188,144.609,39.043,83.9,222.188,18.797,-97,0,97.9,10.579,51.975,90,84,85,77,70,70,80,70,70,75,70,6.7,WO_QEX_11082022_0010,11-08-2022 19:39,38.823,Stable Time Period
165.092,94.564,84.6,143.849,9.013,115.42,54.853,91.6,364.551,17.192,97.501,37.692,-200,239.632,17.186,144.316,39.551,83.9,221.619,18.779,-97,0,97.9,10.665,51.975,90,84,85,77,70,70,80,70,70,75,70,6.7,WO_QEX_11082022_0010,11-08-2022 19:39,38.827,Stable Time Period
164.425,91.038,84.6,143.811,8.992,114.406,55.066,91.6,364.155,17.192,98.569,36.965,-200,238.395,17.194,142.9,29.483,83.9,219.763,18.788,-97,0,97.9,10.425,51.975,90,84,85,76,70,70,80,70,70,74,70,6.7,WO_QEX_11082022_0010,11-08-2022 19:39,38.773,Stable Time Period
164.638,90.718,84.6,143.869,8.989,113.017,54.746,91.6,364.246,17.192,96.994,36.05,-200,239.154,17.199,143.221,35.945,83.8,220.768,18.76,-97,0,97.9,10.321,51.975,90,84,85,76,70,70,80,70,70,74,70,6.7,WO_QEX_11082022_0010,11-08-2022 19:39,38.778,Stable Time Period
164.345,90.024,84.6,143.69,8.991,113.711,53.918,91.6,366.143,17.192,95.365,39.604,-200,239.363,17.188,143.862,38.189,83.8,222.956,18.779,-97,0,97.9,10.253,51.975,90,84,85,77,70,69,80,70,70,75,70,6.8,WO_QEX_11082022_0010,11-08-2022 19:39,38.775,Stable Time Period
164.345,90.691,84.6,143.539,9.011,116.382,54.879,91.6,366.421,17.192,98.596,38.608,-200,238.525,17.191,142.633,35.278,83.8,221.107,18.763,-97,0,97.9,10.511,51.975,90,84,85,77,70,69,80,70,70,75,70,6.8,WO_QEX_11082022_0010,11-08-2022 19:39,38.773,Stable Time Period
164.692,92.908,84.6,143.781,9.001,115.34,57.737,91.6,366.296,17.192,98.596,37.073,-200,239.148,17.2,145.01,40.966,83.8,223.789,18.781,-97,0,97.9,10.613,51.975,90,84,85,78,70,69,80,70,70,75,70,6.8,WO_QEX_11082022_0010,11-08-2022 19:39,38.776,Stable Time Period
164.585,91.359,84.6,143.913,9.004,114.539,56.081,91.6,364.962,17.192,96.219,37.369,-200,238.822,17.19,144.289,27.854,83.8,221.046,18.811,-97,0,97.9,10.468,51.975,90,84,85,78,70,69,80,70,69,75,70,6.8,WO_QEX_11082022_0010,11-08-2022 19:39,38.668,Stable Time Period
164.345,88.635,84.6,143.497,8.994,113.498,56.322,91.6,365.74,17.192,95.498,40.842,-200,239.603,17.184,143.514,37.468,83.8,222.382,18.798,-97,0,97.9,10.223,51.975,90,84,85,78,70,69,80,70,69,75,70,6.8,WO_QEX_11082022_0010,11-08-2022 19:39,38.67,Stable Time Period
163.891,88.208,84.6,143.321,8.982,114.806,54.586,91.6,365.805,17.192,98.97,37.073,-200,238.086,17.19,142.713,31.779,83.8,218.49,18.792,-97,0,97.9,10.24,51.975,90,85,85,79,70,69,80,70,69,75,70,6.9,WO_QEX_11082022_0010,11-08-2022 19:39,38.671,Stable Time Period
164.451,92.053,84.6,144.164,8.987,116.756,53.811,91.6,364.947,17.191,97.154,36.077,-200,238.829,17.199,144.289,38.963,83.8,221.357,18.8,-97,0,97.9,10.445,51.975,90,85,85,79,70,69,80,70,69,75,70,6.9,WO_QEX_11082022_0010,11-08-2022 19:39,38.669,Stable Time Period
164.238,87.727,84.6,142.678,8.997,115.207,56.615,91.6,365.116,17.192,95.685,38.742,-200,239.047,17.189,144.93,41.447,83.8,223.59,18.806,-97,0,97.9,10.565,51.975,90,85,86,79,70,69,80,70,69,75,70,6.9,WO_QEX_11082022_0010,11-08-2022 19:39,38.752,Stable Time Period
163.597,87.62,84.6,142.669,8.993,114.406,56.508,91.6,364.605,17.192,97.768,39.146,-200,239.025,17.191,142.873,32.848,83.8,220.24,18.778,-97,0,97.9,10.55,51.975,90,85,86,79,70,69,80,70,70,75,70,6.9,WO_QEX_11082022_0010,11-08-2022 19:39,38.746,Stable Time Period
163.57,86.018,84.6,142.327,9,113.017,55.547,91.6,365.645,17.192,98.943,36.723,-200,238.613,17.197,144.075,37.014,83.8,222.562,18.793,-97,0,97.9,10.286,51.975,90,85,86,79,70,69,80,70,70,75,70,6.9,WO_QEX_11082022_0010,11-08-2022 19:39,38.753,Stable Time Period
163.57,87.647,84.6,142.499,8.983,115.581,54.719,91.6,366.556,17.192,97.02,35.942,-200,238.265,17.194,142.713,27.774,83.8,220.126,18.774,-97,0,97.9,10.298,51.975,90,85,85,79,70,69,80,70,70,75,70,7,WO_QEX_11082022_0010,11-08-2022 19:39,38.745,Stable Time Period
164.184,90.665,84.6,142.773,9.003,116.542,53.945,91.6,365.385,17.192,95.445,38.931,-200,239.975,17.185,143.327,36.293,83.8,222.522,18.774,-97,0,97.9,10.406,51.975,90,85,85,79,70,69,80,70,70,75,70,7,WO_QEX_11082022_0010,11-08-2022 19:40,38.726,Stable Time Period
164.398,93.175,84.6,143.408,8.996,115.127,56.962,91.6,365.422,17.192,98.276,37.746,-200,238.675,17.186,143.888,35.278,83.9,221.327,18.799,-97,0,97.9,10.583,51.975,90,85,85,79,70,69,80,70,70,76,70,7,WO_QEX_11082022_0010,11-08-2022 19:40,38.72,Stable Time Period
164.398,91.92,84.6,143.526,9.014,114.058,54.639,91.6,364.653,17.192,98.329,36.669,-200,239.244,17.196,143.888,28.628,83.8,221.654,18.807,-97,0,97.9,10.578,51.975,90,85,85,79,70,69,80,70,70,76,70,7,WO_QEX_11082022_0010,11-08-2022 19:40,38.728,Stable Time Period
164.718,94.19,84.6,143.945,8.995,112.91,55.28,91.6,366.653,17.192,96.219,37.692,-200,239.036,17.191,143.141,29.643,83.8,218.497,18.801,-97,0,97.9,10.45,51.975,90,85,85,80,70,69,80,70,70,76,70,7,WO_QEX_11082022_0010,11-08-2022 19:40,38.719,Stable Time Period
164.692,93.816,84.6,144.121,8.987,116.462,54.425,91.6,367.095,17.191,95.845,39.496,-200,239.093,17.192,144.556,39.47,83.9,223.203,18.774,-97,0,97.9,10.266,51.975,90,85,85,80,70,69,80,70,70,76,70,7,WO_QEX_11082022_0010,11-08-2022 19:40,38.731,Stable Time Period
164.879,92.053,84.6,143.537,9.007,116.355,55.627,91.6,366.803,17.191,99.157,38.015,-200,238.929,17.194,144.663,36.506,83.8,222.011,18.83,-97,0,97.9,10.318,51.975,90,85,84,80,70,69,80,70,70,76,70,7,WO_QEX_11082022_0010,11-08-2022 19:40,38.618,Stable Time Period
163.971,89.036,84.6,143.311,8.995,115.02,58.778,91.6,365.632,17.191,97.501,36.885,-200,238.767,17.198,143.114,36.64,83.9,220.641,18.796,-97,0,97.9,10.541,51.975,90,85,84,80,70,69,80,70,70,75,70,7,WO_QEX_11082022_0010,11-08-2022 19:40,38.617,Stable Time Period
164.184,90.237,84.6,143.35,9.007,113.925,55.707,91.6,365.007,17.192,95.765,37.1,-200,239.664,17.189,144.235,41.981,83.8,221.427,18.794,-97,0,97.9,10.568,51.975,90,85,84,80,70,69,80,70,70,75,70,7,WO_QEX_11082022_0010,11-08-2022 19:40,38.623,Stable Time Period
163.944,89.142,84.6,143.227,8.995,112.883,55.066,91.6,366.578,17.192,97.02,38.123,-200,238.555,17.184,142.713,31.859,83.8,218.858,18.79,-97,0,97.9,10.355,51.975,90,84,85,81,70,69,80,70,70,75,70,7,WO_QEX_11082022_0010,11-08-2022 19:40,38.62,Stable Time Period
164.184,90.611,84.6,143.562,8.996,116.782,54.506,91.6,366.684,17.191,98.917,36.05,-200,238.931,17.194,144.556,39.31,83.8,223.316,18.779,-97,0,97.9,10.187,51.975,90,84,85,81,70,69,80,70,69,75,70,7,WO_QEX_11082022_0010,11-08-2022 19:40,38.696,Stable Time Period
164.318,89.81,84.6,143.57,8.995,116.035,56.936,91.6,366.885,17.191,96.78,36.292,-200,238.444,17.197,144.663,42.381,83.8,223.252,18.785,-97,0,97.9,10.481,51.975,90,84,85,81,70,69,80,70,69,75,70,7,WO_QEX_11082022_0010,11-08-2022 19:40,38.704,Stable Time Period
164.371,91.279,84.6,143.122,8.996,114.833,57.23,91.6,365.509,17.192,95.472,39.981,-200,239.439,17.192,145.384,39.924,83.8,223.364,18.799,-97,0,97.9,10.599,51.975,90,84,85,81,70,69,80,70,69,75,70,7,WO_QEX_11082022_0010,11-08-2022 19:40,38.693,Stable Time Period
164.425,92.053,84.6,143.659,8.982,113.658,55.734,91.6,364.993,17.193,98.756,38.904,-200,239.292,17.188,143.488,33.889,83.8,222.284,18.786,-97,0,97.9,10.377,51.975,90,84,85,80,70,68,80,70,69,75,70,7,WO_QEX_11082022_0010,11-08-2022 19:40,38.703,Stable Time Period
164.318,92,84.6,143.469,8.995,113.257,54.586,91.6,365.444,17.192,98.436,37.262,-200,238.386,17.2,143.114,32.954,83.8,221.46,18.763,-97,0,97.9,10.373,51.975,90,84,85,79,70,68,80,70,70,75,70,7,WO_QEX_11082022_0010,11-08-2022 19:40,38.656,Stable Time Period
164.558,92.213,84.6,143.568,8.983,116.943,53.785,91.6,365.793,17.191,96.94,38.338,-200,239.547,17.191,144.876,35.598,83.8,221.671,18.793,-97,0,97.9,10.252,51.975,90,84,85,79,70,68,80,70,70,75,70,7,WO_QEX_11082022_0010,11-08-2022 19:40,38.647,Stable Time Period
164.345,90.424,84.6,143.407,9.003,115.607,55.734,91.6,366.217,17.192,95.899,40.196,-200,238.648,17.186,143.301,30.417,83.8,218.718,18.805,-97,0,97.9,10.44,51.975,90,84,85,78,70,68,80,70,70,75,70,7,WO_QEX_11082022_0010,11-08-2022 19:40,38.643,Stable Time Period
163.944,91.092,84.6,143.139,8.987,114.726,56.882,91.6,365.533,17.192,98.943,36.804,-200,239.136,17.191,143.915,35.892,83.8,221.48,18.783,-97,0,97.9,10.601,51.975,90,84,86,77,70,68,80,70,70,75,70,7.1,WO_QEX_11082022_0010,11-08-2022 19:40,38.647,Stable Time Period
164.318,91.145,84.6,143.131,9.006,113.471,56.482,91.6,366.23,17.193,97.608,36.185,-200,238.387,17.194,144.262,32.928,83.8,221.096,18.804,-97,0,97.9,10.568,51.975,90,84,86,77,70,68,80,70,70,75,70,7.1,WO_QEX_11082022_0010,11-08-2022 19:40,38.646,Stable Time Period
164.718,93.629,84.6,143.444,9.011,113.498,54.879,91.6,366.566,17.192,95.472,37.935,-200,239.144,17.191,143.167,36.933,83.8,220.637,18.797,-97,0,97.9,10.286,51.975,90,84,86,76,70,68,80,70,70,75,70,7.1,WO_QEX_11082022_0010,11-08-2022 19:40,38.594,Stable Time Period
164.051,89.383,84.6,142.816,9.012,116.996,55.12,91.6,366.883,17.191,96.219,38.769,-200,238.833,17.187,143.488,36.933,83.8,221.645,18.78,-97,0,97.9,10.281,51.975,90,84,86,76,70,68,80,70,70,74,70,7.1,WO_QEX_11082022_0010,11-08-2022 19:40,38.594,Stable Time Period
164.558,93.495,84.6,143.43,8.991,115.981,56.802,91.6,365.199,17.192,98.73,37.181,-200,238.46,17.197,144.85,38.082,83.8,222.822,18.793,-97,0,97.9,10.442,51.975,90,84,85,77,70,68,80,70,70,74,70,7.1,WO_QEX_11082022_0010,11-08-2022 19:41,38.599,Stable Time Period
164.345,89.303,84.6,143.445,8.993,114.406,56.028,91.6,364.859,17.192,97.341,35.969,-200,239.341,17.194,143.114,33.889,83.8,219.09,18.796,-97,0,97.9,10.62,51.975,90,84,85,77,70,68,80,70,70,74,70,7.1,WO_QEX_11082022_0010,11-08-2022 19:41,38.59,Stable Time Period
164.051,89.89,84.6,143.457,8.99,113.631,56.161,91.6,366.233,17.193,95.552,38.419,-200,238.874,17.187,143.995,43.663,83.8,223.583,18.763,-97,0,98,10.479,51.975,90,84,85,78,70,68,80,70,70,75,70,7.1,WO_QEX_11082022_0010,11-08-2022 19:41,38.619,Stable Time Period
164.371,90.985,84.6,143.763,9.001,114.619,54.105,91.6,367.58,17.192,98.81,37.719,-200,239.342,17.189,144.316,38.616,83.8,222.657,18.793,-97,0,98,10.316,51.975,90,84,85,78,70,68,80,70,70,75,70,7.1,WO_QEX_11082022_0010,11-08-2022 19:41,38.621,Stable Time Period
163.65,89.169,84.6,142.956,9.002,116.542,54.345,91.6,366.54,17.192,98.463,36.4,-200,238.609,17.196,142.5,31.138,83.8,220.806,18.769,-97,0,97.9,10.318,51.975,90,85,85,78,70,68,80,70,69,75,70,7.1,WO_QEX_11082022_0010,11-08-2022 19:41,38.621,Stable Time Period
